ID,Category,Subcategory,Organization Name,Phone,Email,Address,City,State,Zip,Website,Keywords,Description,Source
b72a2921-5e3b-4cf1-8136-9576f4d15427,Social Services,Food Pantries,BROADWAY BAPTIST CHURCH | COMMUNITY CENTER | MON - FRI FOOD PANTRY,"817-336-5761 
							Main Phone",,305 West Broadway Avenue,Fort Worth,TX,76104,http://broadwaybc.org/,"Social Services, Food Pantries",Provides a food pantry to anyone in the community.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=BroadwayBaptistChurchCommunityCenterMonFriFoodPantry_1208_19_0
02a483d4-8fda-43da-9345-2a53c85542fa,Social Services,Food Pantries,COMMUNITY FOOD BANK | MAIN OFFICE | MON - THURS MORNINGS FOOD PANTRY,"817-924-3333 
							Main Phone",,3000 Galvez Ave,Fort Worth,TX,76111,http://food-bank.org/,"Social Services, Food Pantries","Offers a food pantry including non-perishable food as well as perishable items such as fresh and frozen meat, produce, and dairy. When available, offers basic need items that may include adult/children clothing, adult/baby diapers, personal/grooming supplies, blankets, and pet food.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CommunityFoodBankMainOfficeMonThursMorningsFoodPantry_1208_19_0
a784622f-fcfc-4f51-8bf3-1aa231dffb58,Social Services,Food Pantries,AZLE COMMUNITY CARING CENTER | COMMUNITY CARING CENTER | MON - FRI FOOD PANTRY,"817-270-2962 
							Main Phone Number",azle.ccc@verizon.net,317 Commerce St,Azle,TX,76020,https://communitycaringcenter.com/contact/,"Social Services, Food Pantries",Provides assistance with food.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=AzleCommunityCaringCenterCommunityCaringCenterMonFriFoodPantry_1208_19_0
de4f2a51-4cae-4cd7-b429-8da019abad22,Social Services,Food Pantries,EASTSIDE MINISTRIES OF FORT WORTH | EASTSIDE MINISTRIES | MON - FRI BASIC NEEDS,"817-446-3278 
							Main",eastsideministries@yahoo.com,5929 E Lancaster Ave,Fort Worth,TX,76112,http://eastsidecommunityassistance.org/,"Social Services, Food Pantries","Provides emergency food (including baby food), pet food, supplemental food for disabled/elderly, hygiene supplies, and diapers. No financial aid available.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=EastsideMinistriesofFortWorthEastsideMinistriesMonFriBasicNeeds_1208_19_0
d9c339d9-3908-42ad-a4fd-e93e7b33e331,Social Services,Food Pantries,ARLINGTON CHARITIES | ARLINGTON OFFICE | MON - FRI FOOD ASSISTANCE,817-275-1511,info@arlingtoncharities.org,811 Secretary Drive,Arlington,TX,76015,http://www.arlingtoncharities.org/mobile-pantries,"Social Services, Food Pantries","Provides supplemental food for those in need. Families can come twice a month to drive-thru pantry.Delivery program also available for the elderly and/or disabled. No financial or utility assistance. Also provides case management services for agency clients.Any persons that connects with a shelter/partnering agency is entered into a shared information system that is managed by the Housing Related Coordinated Entry Lead Agency, and there are multiple access points. NOTE: This agency is an access point.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=ArlingtonCharitiesArlingtonOfficeMonFriFoodAssistance_1208_19_0
0218b765-ab22-486e-810b-917fe364d776,Social Services,Food Pantries,"CROWLEY HOUSE OF HOPE AND MEDICAL CLINIC | FOOD PANTRY | 3RD THURS FAMILY, 1ST TUES SENIORS, MON, WED - FRI, 3RD SAT FOOD PANTRY","817-297-6400 
							Main Phone",ellie@crowleyhoh.org,200 N Magnolia St,Crowley,TX,76036,http://crowleyhouseofhope.org/direct-aid,"Social Services, Food Pantries",Provides food assistance for individuals and families. Food assistance is available one-time each month during service hours.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CrowleyHouseofHopeandMedicalClinicFoodPantry3rdThursFamily1stTuesSeniorsMonWedFri3rdSatFoodPantry_1208_19_0
988657ef-ff15-4c50-8106-75b4359d5dc2,Social Services,Food Pantries,FIRST BAPTIST CHURCH - BRIDGEPORT | CHURCH | MON FOOD PANTRY,"940-683-4037 
							Main Phone",,1204 12th St,Bridgeport,TX,76426,https://www.fbcbridgeport.com/ministries/food-pantry,"Social Services, Food Pantries",Provides a food pantry for individuals in need of food.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=FirstBaptistChurchBridgeportChurchMonFoodPantry_1208_19_0
553ec50a-7c1b-4d80-8ad1-4f8ac4472c38,Social Services,Food Pantries,FIRST BAPTIST CHURCH - CASTLE HILLS | MISSION HOUSE | 3RD THURS FOOD PANTRY,"817-237-7086 
							Main Phone",wanda@mealtimepartners.com,401 Beverly Rd,Azle,TX,76020,https://www.chbcazle.com/Home,"Social Services, Food Pantries","Provides food assistance through a food pantry on the third Thursday of each month. Some frozen & fresh perishables provided depending on donations. Also provides emergency help throughout the month, as needed.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=FirstBaptistChurchCastleHillsMissionHouse3rdThursFoodPantry_1208_19_0
b54d1bc5-4bfc-4206-9320-a38343bcc65f,Social Services,Food Pantries,"FIRST BAPTIST CHURCH - EVERMAN | MAIN OFFICE | 1ST, 3RD, AND 5TH MON FOOD PANTRY","817-293-1694 
							Main Phone",church@firsteverman.org,501 West Barron Avenue,Everman,TX,76140,http://www.facebook.com/firsteverman,"Social Services, Food Pantries",Operates a food pantry for anyone in need. Assistance is given once every six months per household.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=FirstBaptistChurchEvermanMainOffice1st3rdand5thMonFoodPantry_1208_19_0
333f21a0-6d2d-407d-88e3-da4c08a73218,Social Services,Food Pantries,FIRST METHODIST CHURCH - BRIDGEPORT | CHURCH | 2ND THURS FOOD PANTRY EXPRESS,"940-683-2780 
							Main Phone",fumcbridgeport@fumcbridgeport.org,608 17th Street,Bridgeport,TX,76426,http://www.fumcbridgeport.org/serve/serve-through-missions/food-pantry-bridgeport-tx/,"Social Services, Food Pantries",Provides fresh food to anyone in need. Provides assistance once a month.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=FirstMethodistChurchBridgeportChurch2ndThursFoodPantryExpress_1208_19_0
8606725c-dcca-4a4e-8c43-af7b8e19419d,Social Services,Food Pantries,FIRST METHODIST CHURCH - BRIDGEPORT | CHURCH | MON - FRI FOOD PANTRY,"940-683-2780 
							Main Phone",fumcbridgeport@fumcbridgeport.org,608 17th Street,Bridgeport,TX,76426,http://www.fumcbridgeport.org/serve/serve-through-missions/food-pantry-bridgeport-tx/,"Social Services, Food Pantries",Operates a non-perishable food pantry for Wise County residents. Assistance can only be requested once per month.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=FirstMethodistChurchBridgeportChurchMonFriFoodPantry_1208_19_0
48a2e958-acf4-4d27-92bf-38e7909d5692,Social Services,Food Pantries,FIRST UNITED METHODIST CHURCH - DECATUR | MAIN OFFICE | 1ST SAT MOBILE FOOD PANTRY,"940-627-3362 
							Main Phone",info@decaturmethodist.org,104 South Miller Street,Decatur,TX,76234,http://www.decaturmethodist.org/,"Social Services, Food Pantries",Provides a mobile food pantry for Wise County residents.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=FirstUnitedMethodistChurchDecaturMainOffice1stSatMobileFoodPantry_1208_19_0
ae30f210-69e7-43d0-9e2b-b10ce518b265,Social Services,Food Pantries,JOSEPHS LOCKER | GRANBURY CENTER | MON - THURS FOOD/CLOTHING MINISTRY,"817-579-1446 
							Main Phone",Jospehs.locker@yahoo.com,708 Paluxy Road,Granbury,TX,76048,http://www.josephslocker.org/,"Social Services, Food Pantries","Provides assistance with basic necessities of food, clothing and household supplies (i.e. toaster, microwave and other kitchenware).",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=JosephsLockerGranburyCenterMonThursFoodClothingMinistry_1208_19_0
85e9b0e5-e641-4376-b24b-2f9e275e2251,Social Services,Food Pantries,MANNA STOREHOUSE | MAIN OFFICE | MON - FRI BASIC NEEDS,"817-599-6569 
							Main Phone",mannastorehouse@att.net,129 E Spring St,Weatherford,TX,76086,http://www.mannastorehouse.org/,"Social Services, Food Pantries","Provides free clothing, food, furniture and household items; utility and prescription assistance.Note: The agency does not assist with deposit and reconnection or late fees.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MannaStorehouseMainOfficeMonFriBasicNeeds_1208_19_0
e578d642-2a83-4668-99e8-80c0b53e038a,Social Services,Food Pantries,PARKER COUNTY CENTER OF HOPE | PARKER COUNTY CENTER OF HOPE | MON - THURS FOOD PANTRY AND SOUP KITCHEN,"817-594-0266 
							Main Phone",info@centerofhopetx.com,1318 Clear Lake Road,Weatherford,TX,76086,,"Social Services, Food Pantries",Provides a food pantry with perishable and non-perishable items and a soup kitchen serving prepared food/meals in dining room on site.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=ParkerCountyCenterofHopeParkerCountyCenterofHopeMonThursFoodPantryandSoupKitchen_1208_19_0
bfc6e890-f97f-4b2f-8f12-c4e64f85cd9f,Social Services,Food Pantries,MISSION ARLINGTON/MISSION METROPLEX | ARLINGTON SITE | MON - SAT FOOD PANTRY,"817-277-6620 
							Main Phone",mission@missionarlington.org,210 West South Street,Arlington,TX,76010,http://missionarlington.org/emergency-assistance/,"Social Services, Food Pantries","Provides short-term supplies of groceries designed to last for several days, based on family size; formula and baby food might be also available.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MissionArlingtonMissionMetroplexArlingtonSiteMonSatFoodPantry_1208_19_0
9d2134b5-0a10-4369-8f10-b2aa31ee9a8d,Social Services,Food Pantries,MISSION CENTRAL METROPLEX | MAIN OFFICE | TUE - FRI VILLAGE FOOD PANTRY,"817-595-0011 
							Main Phone",info@missioncentraltx.org,740 East Pipeline Road,Hurst,TX,76053,http://missioncentraltx.org/,"Social Services, Food Pantries","Provides a food pantry to residents in HEB that includes canned and baked goods, fresh produce, poultry, and toiletries.This agency does not offer direct financial assistance of any kind.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MissionCentralMetroplexMainOfficeTueFriVillageFoodPantry_1208_19_0
c67d145f-4ddb-4f27-a8ea-a2e7c939d1c3,Social Services,Food Pantries,NEW HAVEN MINISTRIES | HELPING HANDS | MON - FRI FOOD PANTRY,"940-452-1784 
							Main Phone",foodbank@newhavenministries.net,115 Southwest 3rd Street,Mineral Wells,TX,76067,http://www.newhavenministries.net/helping-hands,"Social Services, Food Pantries",Provides a food pantry and clothing.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=NewHavenMinistriesHelpingHandsMonFriFoodPantry_1208_19_0
17599b7d-a577-482c-8d2d-bdb126fceada,Social Services,Food Pantries,"SALVATION ARMY - ARLINGTON | FAMILY LIFE CENTER | THURS FOOD PANTRY AND THURS, SAT EVENING SOUP KITCHEN","817-860-1836 
							Main Phone",,712 West Abram Street,Arlington,TX,76013,https://salvationarmyntx.org/north-texas/arlington/,"Social Services, Food Pantries",Offers a soup kitchen and food pantry with non-perishable food.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=SalvationArmyArlingtonFamilyLifeCenterThursFoodPantryandThursSatEveningSoupKitchen_1208_19_0
927fdd42-4744-4190-8cea-2c54ff54986a,Social Services,Food Pantries,SALVATION ARMY | CARR P COLLINS SOCIAL SERVICES CENTER - DALLAS | DRIVE THRU FOOD DISTRIBUTION,"817-344-1800 
							Main Phone",,5302 Harry Hines Blvd,Dallas,TX,75235,http://salvationarmyntx.org/north-texas/cure-hunger,"Social Services, Food Pantries",Provides drive-thru food distribution.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=SalvationArmyCarrPCollinsSocialServicesCenterDallasDriveThruFoodDistribution_1208_19_0
2542b5a5-4531-401a-96f6-3b4e5384aaad,Social Services,Food Pantries,SALVATION ARMY - JOHNSON COUNTY | CLEBURNE SERVICE CENTER | MON - FRI FOOD PANTRY,"817-558-1296 
							Main Phone",elizabeth.aranguren@uss.salvationarmy.org,111 South Anglin Street,Cleburne,TX,76031,http://salvationarmytexas.org/,"Social Services, Food Pantries",Provides curb-side service food pantry for Johnson County residents in need.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=SalvationArmyJohnsonCountyCleburneServiceCenterMonFriFoodPantry_1208_19_0
92d605d0-0157-44da-9b8e-73d8f78bc80f,Social Services,Food Pantries,SALVATION ARMY | MABEE SOCIAL SERVICES CENTER - FORT WORTH | DRIVE THRU FOOD DISTRIBUTION,"817-344-1800 
							Main Phone",,1855 East Lancaster Avenue,Fort Worth,TX,76103,http://salvationarmyntx.org/north-texas/cure-hunger,"Social Services, Food Pantries",Provides drive-thru food distribution.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=SalvationArmyMabeeSocialServicesCenterFortWorthDriveThruFoodDistribution_1208_19_0
25985668-95f0-4f09-a14e-ded94eb5681d,Social Services,Food Pantries,SALVATION ARMY | MABEE SOCIAL SERVICES CENTER - FORT WORTH | WED FOOD PANTRY,"817-344-1800 
							Front Reception",,1855 East Lancaster Avenue,Fort Worth,TX,76103,https://salvationarmyntx.org/north-texas/cure-hunger,"Social Services, Food Pantries",Provides a food pantry for those in need. Services are provided per household every 90 days.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=SalvationArmyMabeeSocialServicesCenterFortWorthWedFoodPantry_1208_19_0
5db07474-7069-454b-b182-1f0bcd9b7dd8,Social Services,Food Pantries,SALVATION ARMY | OAK CLIFF CORPS COMMUNITY CENTER - DALLAS | DRIVE THRU FOOD DISTRIBUTION,"817-344-1800 
							Main Phone",,1617 W Jefferson Blvd,Dallas,TX,75208,http://salvationarmyntx.org/north-texas/cure-hunger,"Social Services, Food Pantries",Provides drive-thru food distribution.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=SalvationArmyOakCliffCorpsCommunityCenterDallasDriveThruFoodDistribution_1208_19_0
f7504568-a41b-4127-a81f-1bb4645a631d,Social Services,Food Pantries,SALVATION ARMY | PLEASANT GROVE CORPS COMMUNITY CENTER - DALLAS | DRIVE THRU FOOD DISTRIBUTION,"817-344-1800 
							Main Phone",,8341 Elam Rd,Dallas,TX,75217,http://salvationarmyntx.org/north-texas/cure-hunger,"Social Services, Food Pantries",Provides drive-thru food distribution.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=SalvationArmyPleasantGroveCorpsCommunityCenterDallasDriveThruFoodDistribution_1208_19_0
eff159db-d223-4a15-9dbe-7f4c57a53705,Social Services,Food Pantries,ST JOHN THE APOSTLE CATHOLIC CHURCH | MAIN SITE | MON - THURS FOOD PANTRY,"817-284-5912 
							Main Phone",,7337 Glenview Dr,North Richland Hills,TX,76180,http://sjtanrh.com/social-ministry,"Social Services, Food Pantries",Provides food to residents of the designated service area. Basic canned food items and other donated items such as toiletries are available once a month.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=StJohntheApostleCatholicChurchMainSiteMonThursFoodPantry_1208_19_0
7cd67af8-bba9-402f-9849-688dfcb06e85,Social Services,Food Pantries,UNITED COMMUNITY CENTERS | BETHLEHEM CENTER | MON - FRI FOOD PANTRY- BETHLEHEM CENTER,"817-332-7911 
							Main Phone",info@unitedcommunitycenters.org,951 Evans Avenue,Fort Worth,TX,76104,http://www.unitedcommunitycenters.org/meal-programs,"Social Services, Food Pantries",Provides a food pantry and seasonal assistance for Thanksgiving and Christmas and referrals to other agencies as needed.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=UnitedCommunityCentersBethlehemCenterMonFriFoodPantryBethlehemCenter_1208_19_0
6e5095e0-9de2-4d52-9052-cf21826cbfc9,Social Services,Food Pantries,UNITED COMMUNITY CENTERS | POLYTECHNIC CENTER | MON - FRI FOOD PANTRY- POLYTECHINC CENTER,"817-531-2803 
							Main Phone",info@unitedcommunitycenters.org,3100 Avenue I,Fort Worth,TX,76105,https://www.unitedcommunitycenters.org/meal-programs,"Social Services, Food Pantries",Provides a food pantry and seasonal assistance for Thanksgiving and Christmas and referrals to other agencies as needed.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=UnitedCommunityCentersPolytechnicCenterMonFriFoodPantryPolytechincCenter_1208_19_0
02d7c325-ac42-4b79-a30f-793574ab7955,Social Services,Food Pantries,UNITED COMMUNITY CENTERS | WESLEY CENTER | MON - FRI FOOD PANTRY- WESLEY CENTER,"817-625-8205 
							Main Phone",info@unitedcommunitycenters.org,3600 North Crump Street,Fort Worth,TX,76106,http://www.unitedcommunitycenters.org/meal-programs,"Social Services, Food Pantries",Provides a food pantry and seasonal assistance for Thanksgiving and Christmas and referrals to other agencies as needed.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=UnitedCommunityCentersWesleyCenterMonFriFoodPantryWesleyCenter_1208_19_0
fd55afef-2bb6-4327-a6e9-fe468642a5be,Social Services,Food Pantries,WISE AREA RELIEF MISSION | MAIN OFFICE | FOOD PANTRY TUESDAY - FRIDAY,"940-626-4676 
							Main Phone",warm@warmtx.org,300 N Trinity St,Decatur,TX,76234,http://www.warmtx.org/services.aspx,"Social Services, Food Pantries",Provides a food pantry.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=WiseAreaReliefMissionMainOfficeFoodPantryTuesdayFriday_1208_19_0
b248ce7b-bb1e-4f8f-998c-59ab1ccf1920,Social Services,Food Pantries,"MISSION STORE, THE | FIRST UNITED METHODIST CHURCH OF KENNEDALE | 1ST AND 3RD TUE FOOD PANTRY","817-478-5811 
							FUMC Kennedale",kennedalesecretary@sbcglobal.net,229 W 4th St,Kennedale,TX,76060,http://www.facebook.com/TheMissionStore,"Social Services, Food Pantries",Provides a food pantry twice a month for anyone in need.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MissionStoreTheFirstUnitedMethodistChurchofKennedale1stand3rdTueFoodPantry_1208_19_0
6b5d12e9-eea4-4c8d-af9c-f3dd8ce7569e,Social Services,Food Pantries,"RIVER OAKS FOOD PANTRY | MAIN OFFICE | 1ST, 3RD, 4TH, 5TH THURS AND 2ND SAT FOOD PANTRY","817-625-6281 
							Main Phone",riveroaksumc@yahoo.com,4800 Ohio Garden Road,River Oaks,TX,76114,http://riveroaksfoodpantry.com/,"Social Services, Food Pantries",Provides food assistance on Thursday - no financial assistance available.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=RiverOaksFoodPantryMainOffice1st3rd4th5thThursand2ndSatFoodPantry_1208_19_0
8d35f14c-f8fb-4885-9b04-8e36bfdd8265,Social Services,Food Pantries,BAKER CHAPEL AME CHURCH | MAIN OFFICE | 2ND SAT FOOD BOX DISTRIBUTION,"817-336-5326 
							Main Phone",,1050 E Humbolt St,Fort Worth,TX,76104,http://www.bakerchapelamechurch.org/,"Social Services, Food Pantries",Provides food boxes with fresh produce and other food items. This is not a food pantry. The agency only distributes food boxes once per month.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=BakerChapelAMEChurchMainOffice2ndSatFoodBoxDistribution_1208_19_0
ee354ee2-0c2a-4673-9209-463ecefdcbd7,Social Services,Food Pantries,EAST ST PAUL BAPTIST CHURCH | MAIN OFFICE | 2ND AND 4TH TUES JEREMIAH FOOD PANTRY,"817-293-5067 
							Main Phone",espsect@swbell.net,5300 Oak Grove Road West,Fort Worth,TX,76134,http://www.espbc.com/,"Social Services, Food Pantries",Provides non-perishable food items through food pantry.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=EastStPaulBaptistChurchMainOffice2ndand4thTuesJeremiahFoodPantry_1208_19_0
14364aeb-6385-4b8d-9287-5b5d9950202d,Social Services,Food Pantries,"ARLINGTON CHARITIES | ARLINGTON OFFICE | 3RD AND 4TH FRI, 2ND SAT MOBILE PANTRY",817-275-1511,info@arlingtoncharities.org,811 Secretary Drive,Arlington,TX,76015,http://www.arlingtoncharities.org/mobile-pantries,"Social Services, Food Pantries",Provides a mobile pantry three times a month.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=ArlingtonCharitiesArlingtonOffice3rdand4thFri2ndSatMobilePantry_1208_19_0
df8b2e2f-da99-4a18-a4bf-248a5a5b2d84,Social Services,Food Pantries,"ARLINGTON CHARITIES | ST ANDREWS UNITED METHODIST | 3RD AND 4TH FRI, 2ND SAT MOBILE PANTRY","817-275-1511 
							Main Phone",info@arlingtoncharities.org,2045 Green Oaks Boulevard,Arlington,TX,76018,http://www.arlingtoncharities.org/mobile-pantries,"Social Services, Food Pantries",Provides a mobile pantry three times a month.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=ArlingtonCharitiesStAndrewsUnitedMethodist3rdand4thFri2ndSatMobilePantry_1208_19_0
ee1f97c2-6aad-4d94-be31-8c3221107bf5,Social Services,Food Pantries,"ARLINGTON CHARITIES | TARRANT COUNTY COLLEGE SOUTHEAST | 3RD AND 4TH FRI, 2ND SAT MOBILE PANTRY",817-515-8223,info@arlingtoncharities.org,2100 Southeast Pkwy,Arlington,TX,76018,http://www.arlingtoncharities.org/mobile-pantries,"Social Services, Food Pantries",Provides a mobile pantry three times a month.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=ArlingtonCharitiesTarrantCountyCollegeSoutheast3rdand4thFri2ndSatMobilePantry_1208_19_0
