ID,Category,Subcategory,Organization Name,Phone,Email,Address,City,State,Zip,Website,Keywords,Description,Source
c7bbe295-6336-4ca4-bf9e-35e34d188b3c,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | OUTLET STORE - CAMPUS DRIVE | RETAIL STORES,"817-332-7866 
							Main Phone",,4005 Campus Dr,Fort Worth,TX,76119,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasOutletStoreCampusDriveRetailStores_1208_19_0
8fa9f484-0345-4562-9fd8-aa831764b40f,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - BEDFORD | RETAIL STORES- NORTHEAST,"817-379-0020 
							Main Phone",,701 N Industrial Blvd,Bedford,TX,76021,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreBedfordRetailStoresNortheast_1208_19_0
4413edca-20a2-492e-ac34-59e30c4a5560,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - BENBROOK | RETAIL STORES- SOUTHWEST,"817-769-4040 
							Main Phone",,8502 Benbrook Hwy,Benbrook,TX,76126,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture, and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreBenbrookRetailStoresSouthwest_1208_19_0
3ffe804e-2bca-429a-80ee-fd03400014e5,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - BURLESON | RETAIL STORES - SURROUNDING CITIES,"817-295-6151 
							Main Phone",,1725 SW Wilshire Blvd,Burleson,TX,76028,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreBurlesonRetailStoresSurroundingCities_1208_19_0
2d8be6be-3897-42b0-8e7e-b1d1582e74e4,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - CAMP BOWIE | RETAIL STORES- SOUTHWEST,"817-731-2929 
							Main Phone",,6908 Camp Bowie Blvd,Fort Worth,TX,76116,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture, and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreCampBowieRetailStoresSouthwest_1208_19_0
ad3742bf-bfae-48fb-89f9-6a274a71badf,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - CLEBURNE | RETAIL STORES - SURROUNDING CITIES,"817-558-8520 
							Main Phone",,1106 W Henderson St,Cleburne,TX,76033,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreCleburneRetailStoresSurroundingCities_1208_19_0
e9bb95b1-87f4-4016-b946-5b6015b671e1,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - DENTON | RETAIL STORES- NORTHEAST,"817-379-0020 
							Main Phone",,2030 W University Dr,Denton,TX,76201,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreDentonRetailStoresNortheast_1208_19_0
de8ab12d-4c72-494e-bcbd-46ea86450902,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - GRANBURY | RETAIL STORES - SURROUNDING CITIES,"682-498-5222 
							Main Phone",,1317 S Morgan St,Granbury,TX,76048,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreGranburyRetailStoresSurroundingCities_1208_19_0
1c1e445f-a2c4-4621-abbf-746f691a1698,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - HALTOM CITY | RETAIL STORES- NORTHEAST,"817-379-0020 
							Main Phone",,3147 Denton Hwy,Haltom City,TX,76117,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreHaltomCityRetailStoresNortheast_1208_19_0
70c2509c-bb07-4927-849f-3f264d6df3fd,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - HURST | RETAIL STORES- NORTHEAST,"817-379-0020 
							Main Phone",,825 W Pipeline Rd,Hurst,TX,76053,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreHurstRetailStoresNortheast_1208_19_0
56316ec3-7610-47f3-98be-53abf6c4fc8c,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - KELLER GW BOUTIQUE | RETAIL STORES- NORTHEAST,"817-379-0020 
							Main Phone",,750 Main St,Keller,TX,76248,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreKellerGWBoutiqueRetailStoresNortheast_1208_19_0
1d1846cf-3e88-4bba-9e13-6d85e7195622,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - KENNEDALE | RETAIL STORES,"817-476-5960 
							Main Phone",,5600 E I-20,Kennedale,TX,76060,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreKennedaleRetailStores_1208_19_0
df3b6f92-7f88-4dce-94aa-e31af6008748,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - LAKE WORTH | RETAIL STORES - NORTHWEST,,,6601 Azle Ave,Lake Worth,TX,76135,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreLakeWorthRetailStoresNorthwest_1208_19_0
824816c5-7436-49d7-9eca-5015df4fdb84,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - MANSFIELD | RETAIL STORES,"817-435-7000 
							Main Phone",,960 N Walnut Creek Dr,Mansfield,TX,76063,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreMansfieldRetailStores_1208_19_0
22df3a65-d5f5-49d7-93ae-39967e67968c,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - SAGINAW | RETAIL STORES - NORTHWEST,,,415 N Saginaw Blvd,Saginaw,TX,76179,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreSaginawRetailStoresNorthwest_1208_19_0
34fe085c-ef45-4e99-90dd-e1c9cc0ca639,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - WATAUGA | RETAIL STORES- NORTHEAST,"817-379-0020 
							Main Phone",,7201 Rufe Snow Dr,Watauga,TX,76148,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreWataugaRetailStoresNortheast_1208_19_0
7a1136c3-a1f9-4740-9516-7a4883061e35,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - WEATHERFORD | RETAIL STORES - SURROUNDING CITIES,"817-594-2560 
							Main Phone",,1801 S Main St,Weatherford,TX,76086,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreWeatherfordRetailStoresSurroundingCities_1208_19_0
1b5dcfe2-6924-47a6-afb3-18124a877eb9,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - WHITE SETTLEMENT | RETAIL STORES - NORTHWEST,"817-246-1108 
							Main Phone",,625 S Cherry Ln,Fort Worth,TX,76108,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreWhiteSettlementRetailStoresNorthwest_1208_19_0
e7ef9f09-1fd0-4615-adcb-f0ce373bd21e,Social Services,Thrift Shops,GOODWILL NORTH CENTRAL TEXAS | STORE - WHITE SETTLEMENT | RETAIL STORES- SOUTHWEST,"817-246-1108 
							Main Phone",,625 S Cherry Ln,Fort Worth,TX,76108,https://goodwillnorthcentraltexas.org/find-a-store/,"Social Services, Thrift Shops","Offers low-cost clothing, furniture, and household items at retail stores.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=GoodwillNorthCentralTexasStoreWhiteSettlementRetailStoresSouthwest_1208_19_0
6fc891cc-e1ee-4170-ac35-19c4f144c721,Social Services,Thrift Shops,"ST FRANCIS OUTREACH AND THRIFT SHOP | MAIN OFFICE | TUE, THURS, SAT THRIFT SHOP","817-481-2685 
							Main Phone",,861 Wildwood Lane,Grapevine,TX,76051,http://sfatx.org/outreach/,"Social Services, Thrift Shops",Operates a thrift store for the community. Agency does not offer any direct financial assistance.,https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=StFrancisOutreachandThriftShopMainOfficeTueThursSatThriftShop_1208_19_0
a14c16c4-d9ef-40de-959a-ed3ad13943a1,Social Services,Thrift Shops,MARTIN UNITED METHODIST CHURCH | BEACON HOUSE | BEACON HOUSE THRIFT SHOP,"817-354-9038 
							Main office",,2605 Coble Ct,Bedford,TX,76021,http://www.martinmethodist.org/mission,"Social Services, Thrift Shops","Provides secondhand clothing for adults/children-all sizes, small household items and appliances, shoes and other material goods at very low rates. Accept direct donations from the public of new and reusable goods. Proceeds support all Missions of the church.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MartinUnitedMethodistChurchBeaconHouseBeaconHouseThriftShop_1208_19_0
f8f89531-f1af-4336-8648-ac78ce5ccfb5,Social Services,Thrift Shops,MISSION CENTRAL METROPLEX | COAT OF MANY COLORS BEDFORD | COAT OF MANY COLORS RESALE SHOP,"817-428-2450 
							Main Phone",info@missioncentraltx.org,625 Harwood Rd,Bedford,TX,76021,http://www.missioncentraltx.org/,"Social Services, Thrift Shops","Provides a resale shop with gently used merchandise such as clothing, housewares, books, CDs, DVDs and furniture. 100% of store profits go directly to support the work of Mission Central. This agency does not offer direct financial assistance of any kind.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MissionCentralMetroplexCoatofManyColorsBedfordCoatofManyColorsResaleShop_1208_19_0
ea772d6a-9b35-46a1-ac9f-72300cb3eef9,Social Services,Thrift Shops,CENTER FOR TRANSFORMING LIVES | THE RESALE SHOP | THE RESALE SHOP,"817-377-0664 
							Main Phone",,6500 Camp Bowie Blvd,Fort Worth,TX,76116,http://www.transforminglives.org/the-resale-page,"Social Services, Thrift Shops","Sells clothing, shoes and accessories for women, men, and children as well as furniture, housewares and more. Welcomes donations of gently used merchandise.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=CenterforTransformingLivesTheResaleShopTheResaleShop_1208_19_0
2244fc2c-b0ea-4e02-aa16-d80f8c3e8c8f,Social Services,Thrift Shops,MANSFIELD MISSION CENTER | LINDA NIX CLINIC | THRIFT SHOP,"817-225-4868 
							Main Phone",debbies@mansfieldmission.org,901 W Broad St,Mansfield,TX,76063,http://www.mansfieldmission.org/store,"Social Services, Thrift Shops","Resells gently used (and some new) items at low prices, including: clothing, housewares, books, furniture and appliances. Donations of household items, accessories, clothing, toys, furniture and electronics are welcomed and accepted during store hours. Items not accepted are mattresses, sleeper sofas, paint or other flammables, drop-side cribs or non-digital TVs.",https://tarrant.tx.networkofcare.org/pr/services/agency.aspx?pid=MansfieldMissionCenterLindaNixClinicThriftShop_1208_19_0
